file,category_count,match_lines,categories,samples
features/planner/open3d/3d/ThreeViewerInner.tsx,3,6,hex color(1); shadow*(4); style object key(1),"L48:backgroundColor = readThreeThemeColor(""--surface-page"", ""#ffffff""), | L113:renderer.shadowMap.enabled = true; | L114:renderer.shadowMap.type = THREE.PCFSoftShadowMap; | L139:color: 0xf5f5f5,"
tech-stack-generator/src/components/LiveRepoSection.tsx,3,6,text-* size(2); padding/margin *(3); font-weight(1),"L15:<h2 className=""text-xl font-bold text-docs-text-strong mb-3"">{title}</h2> | L16:<p className=""text-sm text-docs-text-muted mb-4""> | L14:<section className=""mb-12""> | L15:<h2 className=""text-xl font-bold text-docs-text-strong mb-3"">{title}</h2>"
tests/unit/lib/theme/ThemeProvider.test.tsx,1,6,hex color(6),"L43:""block-accent"": ""#ff0000"", | L63:expect(screen.getByTestId(""tokens"").textContent).toContain(""#ff0000"");"
components/site/LanguageSwitcher.tsx,4,5,text-* size(1); padding/margin *(2); gap/space-*(1); w-/h-*(1),"L39:className=""w-40 cursor-pointer rounded border border-theme-soft bg-panel px-2.5 py-1 text-sm text-strong focus:border-pr | L31:<div className=""flex flex-col gap-1.5 mt-2""> | L39:className=""w-40 cursor-pointer rounded border border-theme-soft bg-panel px-2.5 py-1 text-sm text-strong focus:border-pr | L31:<div className=""flex flex-col gap-1.5 mt-2"">"
components/ui/Input.tsx,5,5,text-* size(1); padding/margin *(1); w-/h-*(1); rounded-*(1); font-weight(1),"L12:""flex h-10 w-full rounded-md border border-[var(--border-strong)] bg-[var(--surface-soft)] px-3 py-2 text-sm ring-offset | L12:""flex h-10 w-full rounded-md border border-[var(--border-strong)] bg-[var(--surface-soft)] px-3 py-2 text-sm ring-offset | L12:""flex h-10 w-full rounded-md border border-[var(--border-strong)] bg-[var(--surface-soft)] px-3 py-2 text-sm ring-offset | L12:""flex h-10 w-full rounded-md border border-[var(--border-strong)] bg-[var(--surface-soft)] px-3 py-2 text-sm ring-offset"
features/planner/landing/PlannerLayoutGraphic.tsx,5,5,inline style={{ }}(1); Tailwind duration/delay(1); w-/h-*(1); max/min w/h(1); rounded-*(1),"L73:style={{ animationDelay: `${index * 0.15}s` }} | L46:className=""home-planner-graphic__room home-planner-graphic__room--delay-2"" | L9:className=""home-planner-graphic__svg max-h-24 max-w-32 text-primary"" | L9:className=""home-planner-graphic__svg max-h-24 max-w-32 text-primary"""
features/planner/open3d/editor/PropertiesPanel.tsx,1,5,style object key(5),L292:height: number; | L381:width: number;
features/planner/ui/PlannerTooltip.tsx,5,5,rem/em literal(1); transition*(1); w-/h-*(1); max/min w/h(1); rounded-*(1),"L39:className = ""pw-icon-btn min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg-soft  | L39:className = ""pw-icon-btn min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg-soft  | L39:className = ""pw-icon-btn min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg-soft  | L39:className = ""pw-icon-btn min-w-[2.75rem] min-h-[2.75rem] focus-visible:ring-2 focus-visible:ring-blue-500 hover:bg-soft "
features/shared/components/GuestBadge.tsx,5,5,Tailwind arbitrary [...](1); text-* size(1); padding/margin *(1); rounded-*(1); font-weight(1),"L5:<div className=""inline-flex items-center rounded-full border border-[var(--border-strong)] bg-[var(--surface-soft)] px-2 | L5:<div className=""inline-flex items-center rounded-full border border-[var(--border-strong)] bg-[var(--surface-soft)] px-2 | L5:<div className=""inline-flex items-center rounded-full border border-[var(--border-strong)] bg-[var(--surface-soft)] px-2 | L5:<div className=""inline-flex items-center rounded-full border border-[var(--border-strong)] bg-[var(--surface-soft)] px-2"
tests/integration/planner-hooks-useAssetLoader.test.tsx,1,5,style object key(5),"L35:color: ""var(--color-ocean-boat-blue-650)"", | L86:dimensionsMm: { width: 1600, depth: 800, height: 750 },"
tests/unit/components/SafeImage.test.tsx,2,5,Npx literal(4); rem/em literal(1),L35:const customStyle = { border: '1px solid red' }; | L43:expect(img.style.border).toBe('1px solid red'); | L42:expect(img.style.containIntrinsicSize).toBe('auto 20rem');
app/layout.tsx,4,4,z-index numeric(1); text-* size(1); padding/margin *(1); font-weight(1),"L56:className=""sr-only focus:not-sr-only focus:absolute focus:left-2 focus:top-2 focus:z-9999 focus:bg-panel focus:px-4 focu | L56:className=""sr-only focus:not-sr-only focus:absolute focus:left-2 focus:top-2 focus:z-9999 focus:bg-panel focus:px-4 focu | L56:className=""sr-only focus:not-sr-only focus:absolute focus:left-2 focus:top-2 focus:z-9999 focus:bg-panel focus:px-4 focu | L56:className=""sr-only focus:not-sr-only focus:absolute focus:left-2 focus:top-2 focus:z-9999 focus:bg-panel focus:px-4 focu"
components/home/WhyChooseUs.tsx,4,4,padding/margin *(1); gap/space-*(1); w-/h-*(1); max/min w/h(1),"L44:<motion.div className=""mb-10 max-w-3xl"" {...fadeUp()}> | L52:className=""grid grid-cols-1 gap-5 sm:grid-cols-2 sm:gap-6 xl:grid-cols-4"" | L44:<motion.div className=""mb-10 max-w-3xl"" {...fadeUp()}> | L44:<motion.div className=""mb-10 max-w-3xl"" {...fadeUp()}>"
components/shared/SectionIntro.tsx,3,4,padding/margin *(2); w-/h-*(1); max/min w/h(1),"L35:<p className={`typ-label mb-4 ${isDark ? ""text-inverse-muted"" : ""text-body""}`}>{kicker}</p> | L49:<p className={`page-copy mt-5 ${isDark ? ""text-inverse-body"" : ""text-body""}`}> | L24:maxWidthClassName = ""max-w-3xl"", | L24:maxWidthClassName = ""max-w-3xl"","
components/ui/Masonry.tsx,3,4,inline style={{ }}(2); rem/em literal(1); padding/margin *(1),"L23:style={{ | L47:style={{ | L16:gap = ""2rem"", | L46:className={clsx(""break-inside-avoid mb-8 block"", className)}"
features/planner/_archive/fabric/editor/PlannerWorkspaceContent.tsx,4,4,transition*(1); w-/h-*(1); max/min w/h(1); rounded-*(1),"L108:const PANEL_BUTTON_CLASS = ""min-w-[var(--pw-touch-target)] min-h-[var(--pw-touch-target)] focus-visible:ring-2 focus-vis | L108:const PANEL_BUTTON_CLASS = ""min-w-[var(--pw-touch-target)] min-h-[var(--pw-touch-target)] focus-visible:ring-2 focus-vis | L108:const PANEL_BUTTON_CLASS = ""min-w-[var(--pw-touch-target)] min-h-[var(--pw-touch-target)] focus-visible:ring-2 focus-vis | L108:const PANEL_BUTTON_CLASS = ""min-w-[var(--pw-touch-target)] min-h-[var(--pw-touch-target)] focus-visible:ring-2 focus-vis"
features/planner/ai/LayoutPreviewSvg.tsx,2,4,% literal(2); style object key(2),"L56:width=""100%"" | L121:fill=""color-mix(in srgb, var(--color-primary) 22%, var(--surface-panel))"" | L18:width: number, | L19:height: number,"
features/planner/landing/PlannerBreadcrumbs.tsx,3,4,transition*(1); padding/margin *(1); gap/space-*(2),"L23:<Link href={item.href} className=""typ-nav transition-colors hover:text-strong""> | L11:<nav aria-label=""Breadcrumb"" className=""mb-8""> | L12:<ol className=""flex-wrap gap-2 text-muted""> | L16:<li key={item.label} className=""gap-2"">"
features/planner/open3d/3d/ThreeLazyViewer.tsx,4,4,inline style={{ }}(1); hex color(1); shadow*(1); style object key(1),"L148:style={{ backgroundColor: resolvedBg }} | L143:const resolvedBg = backgroundColor ?? readThreeThemeColor(""--surface-page"", ""#ffffff""); | L65:/** Enable shadows (default: true) */ | L148:style={{ backgroundColor: resolvedBg }}"
features/planner/open3d/editor/WorkspaceShell.tsx,2,4,% literal(1); style object key(3),"L389:<span className={styles.statusItem}>Zoom: 100%</span> | L204:left: ""Inventory"", | L205:right: ""Properties"","
tests/unit/components/ui/HotspotImage.test.tsx,2,4,% literal(2); style object key(2),"L54:expect(spot1Wrapper).toHaveStyle({ top: '40%', left: '25%' }); | L55:expect(spot2Wrapper).toHaveStyle({ top: '75%', left: '60%' }); | L54:expect(spot1Wrapper).toHaveStyle({ top: '40%', left: '25%' }); | L55:expect(spot2Wrapper).toHaveStyle({ top: '75%', left: '60%' });"
tests/unit/components/ui/WhatsAppCTA.test.tsx,2,4,transition*(2); style object key(2),"L36:const { initial: _initial, animate: _animate, transition: _transition, ...rest } = props; | L40:const { initial: _initial, animate: _animate, exit: _exit, transition: _transition, ...rest } = props; | L36:const { initial: _initial, animate: _animate, transition: _transition, ...rest } = props; | L40:const { initial: _initial, animate: _animate, exit: _exit, transition: _transition, ...rest } = props;"
tests/unit/features/planner/admin/AdminFormFields.test.tsx,4,4,rem/em literal(1); text-* size(1); w-/h-*(1); max/min w/h(1),"L65:expect(textarea).toHaveClass(""min-h-[5.5rem]""); | L67:expect(textarea).toHaveClass(""text-xs""); | L65:expect(textarea).toHaveClass(""min-h-[5.5rem]""); | L65:expect(textarea).toHaveClass(""min-h-[5.5rem]"");"
tests/unit/features/planner/canvas-fabric/RoomPresetsModal.test.tsx,1,4,style object key(4),"L13:{ title: ""Standard Office"", width: 200, height: 150 }, | L14:{ title: ""Conference Room"", width: 300, height: 200 },"
tests/unit/lib/hooks/useScrollAnimation.test.tsx,3,4,% literal(1); style object key(2); GSAP/anim duration(1),"L47:start: ""top 85%"", | L40:{ opacity: 0, y: 30 }, | L42:opacity: 1, | L44:duration: 0.6,"
components/home/CategoryImage.tsx,3,3,Tailwind duration/delay(1); transition*(1); padding/margin *(1),"L17:className=""w-full h-full object-contain p-4 transition-all duration-700 ease-out group-hover:scale-103"" | L17:className=""w-full h-full object-contain p-4 transition-all duration-700 ease-out group-hover:scale-103"" | L17:className=""w-full h-full object-contain p-4 transition-all duration-700 ease-out group-hover:scale-103"""
components/home/PartnershipBanner.tsx,3,3,Npx literal(1); rem/em literal(1); style object key(1),"L23:sizes=""(max-width: 768px) 9.5rem, 11.75rem"" | L23:sizes=""(max-width: 768px) 9.5rem, 11.75rem"" | L23:sizes=""(max-width: 768px) 9.5rem, 11.75rem"""
components/site/MaintenanceBanner.tsx,3,3,text-* size(1); padding/margin *(1); font-weight(1),"L9:className=""border-b border-accent/40 bg-warning/15 px-4 py-2 text-center text-sm font-medium text-strong"" | L9:className=""border-b border-accent/40 bg-warning/15 px-4 py-2 text-center text-sm font-medium text-strong"" | L9:className=""border-b border-accent/40 bg-warning/15 px-4 py-2 text-center text-sm font-medium text-strong"""
components/ui/Label.tsx,3,3,text-* size(1); font-weight(1); tracking/leading(1),"L12:""text-sm font-medium leading-none peer-disabled:cursor-not-allowed peer-disabled:opacity-70"", | L12:""text-sm font-medium leading-none peer-disabled:cursor-not-allowed peer-disabled:opacity-70"", | L12:""text-sm font-medium leading-none peer-disabled:cursor-not-allowed peer-disabled:opacity-70"","
components/ui/Logo.tsx,3,3,Npx literal(1); rem/em literal(1); style object key(1),"L25:sizes=""(max-width: 768px) 9.375rem, 15rem"" | L25:sizes=""(max-width: 768px) 9.375rem, 15rem"" | L25:sizes=""(max-width: 768px) 9.375rem, 15rem"""
features/planner/_archive/fabric/canvas-fabric/components/ChairsLayoutDialog.tsx,1,3,style object key(3),"L68:canvas.setDimensions({ width: WIDTH, height: HEIGHT }); | L131:left: WIDTH / 2,"
features/planner/_archive/fabric/canvas-fabric/FabricCanvasWorkspace.tsx,3,3,inline style={{ }}(1); % literal(1); style object key(1),"L44:style={{ flex: 1, width: ""100%"", minHeight: 0, border: ""none"" }} | L44:style={{ flex: 1, width: ""100%"", minHeight: 0, border: ""none"" }} | L44:style={{ flex: 1, width: ""100%"", minHeight: 0, border: ""none"" }}"
features/planner/_archive/fabric/canvas-fabric/FabricDrawToolsBar.tsx,3,3,inline style={{ }}(1); hex color(1); style object key(1),"L163:style={{ backgroundColor: color }} | L86:const fillPickerValue = drawFillColor === ""transparent"" ? ""#ffffff"" : drawFillColor; | L163:style={{ backgroundColor: color }}"
features/planner/_archive/fabric/editor/LayerManagerPanel.tsx,3,3,text-* size(1); padding/margin *(1); gap/space-*(1),"L56:<p className=""text-xs text-soft""> | L66:<div className=""mt-2 space-y-2""> | L66:<div className=""mt-2 space-y-2"">"
features/planner/_archive/fabric/editor/PlannerHistoryControls.tsx,3,3,inline style={{ }}(1); gap/space-*(1); style object key(1),"L24:style={{ zIndex: Z.toolbar }} | L21:className=""sticky top-0 gap-1"" | L24:style={{ zIndex: Z.toolbar }}"
features/planner/catalog/renderBlockPrims.tsx,2,3,inline style={{ }}(1); style object key(2),"L41:style={{ width, height }} | L8:width: number; | L9:height: number;"
features/planner/open3d/canvas-feasibility/FeasibilityCanvas.tsx,1,3,style object key(3),"L196:const [canvasSize, setCanvasSize] = useState({ width: 1, height: 1 }); | L481:width: Math.max(1, entry.contentRect.width),"
tech-stack-generator/tests/techstack-branches.test.tsx,2,3,Tailwind palette color(1); style object key(2),"L21:color: 'bg-blue-500 text-white', | L13:color: 'bg-danger-500 text-white', | L21:color: 'bg-blue-500 text-white',"
tests/integration/planner-catalog-components.test.tsx,2,3,Npx literal(2); rounded-*(1),"L62:expect(ghost.style.left).toBe(""120px""); | L63:expect(ghost.style.top).toBe(""80px""); | L47:expect(fallback.container.querySelector("".rounded-sm.border"")).not.toBeNull();"
tests/unit/components/site/Header.test.tsx,1,3,shadow*(3),"L244:it('adds shadow style class on page scroll', async () => { | L248:expect(screen.getByRole('banner')).not.toHaveClass('[box-shadow:var(--shadow-panel)]');"
tests/unit/components/ui/Masonry.test.tsx,1,3,rem/em literal(3),"L18:columnGap: '2rem', | L26:<Masonry columns={4} gap=""1.5rem"" className=""custom-masonry"">"
tests/unit/features/planner/canvas-fabric/components/ZoomControl.test.tsx,1,3,% literal(3),"L10:expect(screen.getByText(""100%"")).toBeInTheDocument(); | L21:it(""prevents zooming out below 20%"", () => {"
tests/unit/features/planner/open3d/open3dFeasibilityCanvas.test.tsx,1,3,style object key(3),"L10:contentRect: { width: number; height: number }; | L15:const observe = vi.fn(() => resizeCallback([{ contentRect: { width: 800, height: 600 } }]));"
tests/unit/features/planner/open3d/plannerCommandWiring.test.tsx,2,3,hex color(1); style object key(2),"L119:color: ""#333"", | L118:height: 2400, | L119:color: ""#333"","
app/(site)/brochure/page.tsx,2,2,text-* size(1); font-weight(1),"L7:<h1 className=""text-3xl font-semibold"">Brochure</h1> | L7:<h1 className=""text-3xl font-semibold"">Brochure</h1>"
app/(site)/catalog/page.tsx,2,2,text-* size(1); font-weight(1),"L7:<h1 className=""text-3xl font-semibold"">Product Catalog</h1> | L7:<h1 className=""text-3xl font-semibold"">Product Catalog</h1>"
app/(site)/download-brochure/page.tsx,2,2,text-* size(1); font-weight(1),"L7:<h1 className=""text-3xl font-semibold"">Download Brochure</h1> | L7:<h1 className=""text-3xl font-semibold"">Download Brochure</h1>"
app/(site)/products/[category]/FilterGrid.tsx,2,2,text-* size(1); w-/h-*(1),"L19:<div className=""text-muted w-full h-64 flex items-center justify-center text-sm""> | L19:<div className=""text-muted w-full h-64 flex items-center justify-center text-sm"">"
app/(site)/solutions/[category]/page.tsx,2,2,padding/margin *(1); gap/space-*(1),"L103:className=""mb-10"" | L106:<div className=""flex flex-wrap gap-3"">"
components/home/CollectionsSectionHeading.tsx,2,2,w-/h-*(1); max/min w/h(1),"L11:className = ""home-heading max-w-2xl"", | L11:className = ""home-heading max-w-2xl"","
components/home/TrustStrip.tsx,2,2,padding/margin *(1); gap/space-*(1),"L54:<p className=""typ-label mt-2"">{label}</p> | L40:className=""grid grid-cols-2 gap-4 md:grid-cols-4"""
components/SafeImage.tsx,2,2,rem/em literal(1); vh/vw(1),"L27:containIntrinsicSize: ""auto 20rem"", | L36:sizes={props.sizes ?? ""100vw""}"
features/admin/ui/AdminShell.tsx,1,2,w-/h-*(2),"L28:<LayoutDashboard className=""h-4 w-4"" /> | L50:<Icon className=""h-4 w-4"" />"
features/planner/_archive/fabric/canvas-fabric/FabricCanvasContextMenu.tsx,2,2,inline style={{ }}(1); style object key(1),"L66:style={{ left: contextMenu.clientX, top: contextMenu.clientY }} | L66:style={{ left: contextMenu.clientX, top: contextMenu.clientY }}"
features/planner/catalog/CatalogDropFlash.tsx,2,2,inline style={{ }}(1); style object key(1),"L12:style={{ left: x, top: y }} | L12:style={{ left: x, top: y }}"
features/shared/auth/components/ResendVerificationButton.tsx,2,2,animate-*(1); text-* size(1),"L28:leftIcon={busy ? <Loader2 size={14} className=""animate-spin"" /> : undefined} | L20:return <p className=""text-sm text-success"">Verification email sent!</p>;"
tests/integration/planner-editor-LayerManagerPanel.test.tsx,1,2,style object key(2),"L15:{ name: ""WALL:North"", width: 100, height: 4 }, | L16:{ name: ""GENERIC:Desk"", width: 120, height: 60 },"
tests/integration/planner-editor-LayerVisibilityPanel.test.tsx,1,2,style object key(2),"L16:{ name: ""WALL:North"", width: 100, height: 4 }, | L17:{ name: ""GENERIC:Desk"", width: 120, height: 60 },"
tests/unit/components/home/Hero.test.tsx,2,2,vh/vw(1); w-/h-*(1),L49:expect(container.firstChild).toHaveClass('h-[85vh]'); | L49:expect(container.firstChild).toHaveClass('h-[85vh]');
tests/unit/components/home/KpiCounter.test.tsx,1,2,% literal(2),L60:// Trigger first frame (progress 50%) | L69:// Trigger next frame (progress 100%)
tests/unit/components/home/ProcessSection.test.tsx,2,2,transition*(1); style object key(1),"L8:div: ({ children, initial: _initial, animate: _animate, variants: _variants, transition: _transition, whileInView: _whil | L8:div: ({ children, initial: _initial, animate: _animate, variants: _variants, transition: _transition, whileInView: _whil"
tests/unit/components/home/TrustStrip.test.tsx,2,2,transition*(1); style object key(1),"L7:div: ({ children, initial: _initial, animate: _animate, variants: _variants, transition: _transition, whileInView: _whil | L7:div: ({ children, initial: _initial, animate: _animate, variants: _variants, transition: _transition, whileInView: _whil"
tests/unit/components/home/WhyChooseUs.test.tsx,2,2,transition*(1); style object key(1),"L17:div: ({ children, initial: _initial, animate: _animate, variants: _variants, transition: _transition, whileInView: _whil | L17:div: ({ children, initial: _initial, animate: _animate, variants: _variants, transition: _transition, whileInView: _whil"
tests/unit/components/support/SupportIvrPageView.test.tsx,2,2,w-/h-*(1); max/min w/h(1),L49:expect(intro.getAttribute('data-maxwidth')).toBe('max-w-4xl'); | L49:expect(intro.getAttribute('data-maxwidth')).toBe('max-w-4xl');
tests/unit/components/support/VisualIVR.test.tsx,2,2,transition*(1); style object key(1),"L9:const { initial: _initial, animate: _animate, exit: _exit, transition: _transition, ...rest } = props; | L9:const { initial: _initial, animate: _animate, exit: _exit, transition: _transition, ...rest } = props;"
tests/unit/features/planner/ai/LayoutPreviewSvg.test.tsx,1,2,rgb/rgba(2),"L8:focus: { fill: ""rgb(255, 0, 0)"", stroke: ""rgb(0, 255, 0)"" }, | L9:collaboration: { fill: ""rgb(0, 0, 255)"", stroke: ""rgb(255, 255, 0)"" },"
tests/unit/features/planner/canvas-fabric/components/PreviewFurniture.test.tsx,1,2,style object key(2),"L29:left: 0, | L30:top: 0,"
tests/unit/features/planner/canvas-fabric/context/FloorplanContext.test.tsx,1,2,% literal(2),"L65:expect(screen.getByTestId(""zoom-val"")).toHaveTextContent(""100%""); | L70:expect(screen.getByTestId(""zoom-val"")).toHaveTextContent(""80%"");"
tests/unit/features/planner/canvas-fabric/FabricCanvasContextMenu.test.tsx,1,2,Npx literal(2),"L59:expect(menu.style.left).toBe(""100px""); | L60:expect(menu.style.top).toBe(""200px"");"
tests/unit/features/planner/hooks/useAssetLoader.test.tsx,2,2,hex color(1); style object key(1),"L45:color: ""#ff0000"", | L45:color: ""#ff0000"","
tests/unit/lib/ui/UndoToast.test.tsx,1,2,transition*(2),"L41:// Fast forward past the 300ms transition time | L62:expect(onDismiss).not.toHaveBeenCalled(); // not yet, waits for 300ms transition"
app/(site)/providers/LenisProvider.tsx,1,1,GSAP/anim duration(1),"L15:duration: 1.1,"
app/(site)/twitter-image.tsx,1,1,style object key(1),"L6:export const size = { width: 1200, height: 630 };"
app/admin/svg-editor/[id]/page.tsx,1,1,style object key(1),"L36:viewBox: { x: 0, y: 0, width: 600, height: 600 },"
components/ClientBadge.tsx,1,1,gap/space-*(1),"L21:<div className=""flex items-start justify-between gap-2"">"
components/home/HomeClosingCta.tsx,1,1,padding/margin *(1),"L12:<section className=""home-section--white border-t border-theme-soft pt-8 pb-0 md:pt-10"">"
components/home/KpiCounter.tsx,1,1,transition*(1),L20:// eslint-disable-next-line react-hooks/set-state-in-effect -- intentional set on mount/reduce for animation skip; reaso
components/home/layout/HomeCatalogLayout.tsx,1,1,padding/margin *(1),"L13:<HomeSection variant=""white"" spacing=""sm"" className=""border-t-0 pt-16 md:pt-28"">"
components/home/layout/SiteWorkspaceShell.tsx,1,1,Tailwind arbitrary [...](1),"L9:<div data-testid=""site-workspace-shell"" className=""min-h-screen w-full bg-[var(--surface-page)]"">"
features/admin/ui/AdminDashboard.tsx,1,1,w-/h-*(1),"L46:<Icon className=""h-5 w-5"" />"
features/planner/_archive/fabric/canvas-fabric/components/PreviewFurniture.tsx,1,1,style object key(1),"L18:canvas.setDimensions({ width: RL_PREVIEW_WIDTH, height: RL_PREVIEW_HEIGHT });"
features/planner/_archive/fabric/editor/PlannerCanvasStage.tsx,1,1,inline style={{ }}(1),"L61:<div className=""pw-canvas-stage-inner md:flex-row"" style={{ touchAction: ""none"" }}>"
features/planner/admin/AdminDashboardPageView.tsx,1,1,inline style={{ }}(1),"L14:<div className=""admin-hero__copy"" style={{ gridColumn: ""1 / -1"" }}>"
features/planner/admin/AdminLayoutShell.tsx,1,1,w-/h-*(1),"L86:<OneAndOnlyLogo variant=""white"" className=""h-7 w-auto"" />"
features/planner/open3d/editor/InventoryPanel.tsx,1,1,transition*(1),"L303:// Keyboard navigation (RAC will own more in full, here kept for compat during transition)"
features/planner/shared/components/editor/Toolbar.tsx,1,1,w-/h-*(1),"L138:<OneAndOnlyLogo variant=""white"" className=""h-7 w-auto"" />"
features/shared/entry/OpenAssistantButton.tsx,1,1,w-/h-*(1),"L18:<Bot className=""h-4 w-4"" aria-hidden=""true"" />"
tests/integration/planner-editor-ExportModal.test.tsx,1,1,style object key(1),"L13:objects: [{ name: ""GENERIC:Desk"", left: 0, top: 0, width: 120, height: 60 }],"
tests/integration/planner-editor-PropertiesInspector.test.tsx,1,1,style object key(1),"L30:selections: [{ name: ""GENERIC:Desk"", width: 120, height: 60, angle: 90, selectable: true }],"
tests/unit/app-site-products-loading.test.tsx,1,1,animate-*(1),L10:const pulses = container.querySelectorAll('.animate-pulse');
tests/unit/app/(site)/opengraph-image.test.tsx,1,1,style object key(1),"L22:expect(size).toEqual({ width: 1200, height: 630 });"
tests/unit/app/(site)/products/[category]/[product]/page.test.tsx,1,1,padding/margin *(1),"L140:id: 'p-1',"
tests/unit/app/(site)/products/[category]/loading.test.tsx,1,1,animate-*(1),L9:const skeletons = container.querySelectorAll('.animate-pulse');
tests/unit/app/(site)/products/loading.test.tsx,1,1,animate-*(1),L10:const pulses = container.querySelectorAll('.animate-pulse');
tests/unit/app/(site)/providers/LenisProvider.test.tsx,1,1,GSAP/anim duration(1),"L59:duration: 1.1,"
tests/unit/app/(site)/twitter-image.test.tsx,1,1,style object key(1),"L22:expect(size).toEqual({ width: 1200, height: 630 });"
tests/unit/components/ThreeViewer.test.tsx,1,1,shadow*(1),"L33:ContactShadows: () => <div data-testid=""mock-shadows"" />"
tests/unit/components/ui/Input.test.tsx,1,1,rounded-*(1),L31:expect(input.className).toContain('rounded-md'); // default style check
tests/unit/components/ui/Label.test.tsx,1,1,text-* size(1),L18:expect(label.className).toContain('text-sm');
tests/unit/features/crm/QuotesView.test.tsx,1,1,rounded-*(1),"L92:const quoteAlphaCard = screen.getByText('Quote Alpha').closest('div[class*=""rounded-xl""]');"
tests/unit/features/planner/3d/Planner3DViewer.test.tsx,1,1,shadow*(1),"L67:ContactShadows: ({ children }: any) => <div data-testid=""contact-shadows"">{children}</div>,"
tests/unit/features/planner/canvas-fabric/components/ChairsLayoutDialog.test.tsx,1,1,style object key(1),"L36:createShape: vi.fn().mockReturnValue({ width: 40, height: 40 }),"
tests/unit/features/planner/onboarding/ProjectSetupStep.test.tsx,1,1,style object key(1),"L13:vi.mock(""@/features/planner/ai/spaceSuggest"", () => ({ estimateRoomMm: vi.fn(() => ({ width: 6000, depth: 4000 })) }));"
tests/unit/features/planner/open3d/threeLazy.test.tsx,1,1,hex color(1),"L81:backgroundColor=""#eee"""
tests/unit/lib/ui/Tooltip.test.tsx,1,1,shadow*(1),"L52:expect(tooltip.className).toContain(""shadow-lg""); // rich variant style class"
